smiles_std,FDA_APPROVED,CT_TOX
C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,1,0
C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,1,0
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,1,0
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C,1,0
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,1,0
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O,1,0
C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,1,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,1,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)OC(=O)C5=CC=CC=C5)C)O)F)C,1,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,1,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3C(=O)C[C@@]2([C@]1(C(=O)CO)O)C)C,1,0
C[C@H]1CCC=C([C@]12CC[C@H](C2)C(=C)C)C,1,0
C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@H]3CC4=C(CN3)C=C(C=C4)O,0,1
C[N+](C)(C)C[C@@H](CC(=O)[O-])O,1,0
C[N+](C)(C)CC(=O)[O-],1,0
C[N+](C)(C)CCCCCC[NH2+]CC=C,1,0
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1,0
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,1,0
C[N+](C)(C)CCOC(=O)N,1,0
C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,1,0
C[N+]1(C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O)C,1,0
C[N+]1(CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6,1,0
C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C,1,0
C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,1,0
C[N+]1(CCC2=CC(=C(C(=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCC5=CC(=C(C(=C5[C@@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)OC)C,1,0
C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,1,0
C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,1,0
C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C,1,0
C[N+]1(CCN(CC1)CC(C2CCCCC2)(C3=CC=CC=C3)O)C,1,0
C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,1,0
C[N+]1=CC=CC(=C1)OC(=O)N(C)C,1,0
C[N+]1=CC=CC=C1/C=N/O,1,0
C[NH+](C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)[O-])C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)[O-])O)[O-])O,1,0
C[NH+](C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)[O-])O)[O-])[O-])Cl)O,1,0
C[NH+](C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,1,0
C[NH+](C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,1,0
C[NH+](C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,1,0
C[NH+](C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)[O-],1,0
C[NH+](C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1,0
C[NH+](C)CC[C@@H](C1=CC=C(C=C1)Br)C2=CC=CC=N2,1,0
C[NH+](C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,1,0
C[NH+](C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,1,0
C[NH+](C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O,1,0
C[NH+](C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,1,0
C[NH+](C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3,1,0
C[NH+](C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,1,0
C[NH+](C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,1,0
C[NH+](C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,1,0
C[NH+](C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,1,0
C[NH+](C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,1,0
C[NH+](C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,1,0
C[NH+](C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,1,0
C[NH+](C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1,0
C[NH+](C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,1,0
C[NH+](C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,1,0
C[NH+](C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2,1,0
C[NH+](C)CCN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)[O-],1,0
C[NH+](C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,1,0
C[NH+](C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,1,0
C[NH+](C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,1,0
C[NH+](C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3,1,0
C[NH+](C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,1,0
C[NH+](C/C=C/C1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32,1,0
C[NH+](CC#C)CC1=CC=CC=C1,1,0
C[NH+](CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,1,0
C[NH+](CCCl)CCCl,1,0
C[NH+]1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,1,0
C[NH+]1[C@@H]2CC[C@@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,1,0
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,1,0
C[NH+]1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,1,0
C[NH+]1C[C@H]2[C@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,1,0
C[NH+]1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,1,0
C[NH+]1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,1,0
C[NH+]1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O,1,0
C[NH+]1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](CC4)O,1,0
C[NH+]1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,1,0
C[NH+]1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,1,0
C[NH+]1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)CC4,1,0
C[NH+]1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4,1,0
C[NH+]1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,1,0
C[NH+]1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,1,0
C[NH+]1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,1,0
C[NH+]1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,1,0
C[NH+]1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1,1,0
C[NH+]1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,1,0
C[NH+]1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3,1,0
C[NH+]1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,1,0
C[NH+]1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,1,0
C[NH+]1CCC[C@H]1C2=CN=CC=C2,1,0
C[NH+]1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24,1,0
C[NH+]1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,1,0
C[NH+]1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,1,0
C[NH+]1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,1,0
C[NH+]1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,1,0
C[NH+]1CC[N+](=C2C3=CC=CC=C3NC4=C(N2)C=C(C=C4)Cl)CC1,1,0
C[NH+]1CC[N+](=C2C3=C(C=CC(=C3)Cl)OC4=CC=CC=C4N2)CC1,1,0
C[NH+]1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,1,0
C[NH+]1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1,0
C[NH+]1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,1,0
C[NH+]1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,1,0
C[NH2+]/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)C[NH+](C)C,1,0
C[NH2+][C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,1,0
C[NH2+][C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,1,0
C[NH2+]C1(CCCCC1=O)C2=CC=CC=C2Cl,1,0
C[NH2+]C[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,1,0
C[NH2+]C[C@@H](C1=CC(=C(C=C1)O)O)O,1,0
C[NH2+]C[C@@H](C1=CC(=CC=C1)O)O,1,0
C[NH2+]CC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,1,0
C[NH2+]CCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,1,0
C[NH2+]CCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,1,0
C[NH2+]CCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,1,0
C[NH2+]CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,1,0
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,1,0
CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)[O-])/C2)O)O,1,0
CC#CCN1C2=C(N=C1N3CCC[C@H](C3)[NH3+])N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C,1,0
CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)[O-],1,0
CC(C(C)(C)C)N=C(NC#N)NC1=CC=[NH+]C=C1,1,0
CC(C(C1=C(C=CC(=C1)OC)OC)O)[NH3+],1,0
CC(C(=O)[O-])O,1,0
CC(C(=O)C1=CC(=CC=C1)Cl)[NH2+]C(C)(C)C,1,0
CC(C(=O)NCC(=O)[O-])S,1,0
CC(C(=O)O)O.CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N.O,0,1
CC(C)([C@H](C(=O)[O-])[NH3+])S,1,0
CC(C)(C(=O)[O-])O/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],1,0
CC(C)(C(=O)[O-])OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1,0
CC(C)(C(=O)NCCS(=O)(=O)[O-])OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1,0
CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC,1,1
CC(C)(C)[NH2+]C[C@@H](C1=CC(=C(C=C1)O)CO)O,1,0
CC(C)(C)[NH2+]C[C@@H](COC1=CC=CC2=C1CCCC2=O)O,1,0
CC(C)(C)[NH2+]C[C@@H](COC1=CC=CC=C1C2CCCC2)O,1,0
CC(C)(C)[NH2+]CC(C1=CC(=CC(=C1)O)O)O,1,0
CC(C)(C)[NH2+]CC(C1=CC(=C(C=C1)O)CO)O,1,0
CC(C)(C)[NH2+]CC(C1=NC(=C(C=C1)O)CO)O,1,0
CC(C)(C)[NH2+]CC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,1,0
CC(C)(C)[NH2+]CC(COC1=CC=CC2=C1CCC(=O)N2)O,1,0
CC(C)(C)[NH2+]CC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1[O-])[O-])O)[O-])C(=O)N)[NH+](C)C)N(C)C,1,0
CC(C)(C)C#C/C=C/C[NH+](C)CC1=CC=CC2=CC=CC=C21,1,0
CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(C[NH2+]C)O)OC(=O)C(C)(C)C,1,0
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,1,0
CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,1,0
CC(C)(C)C1=CC=C(C=C1)C[NH+]2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,1,0
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O,1,0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2C[NH+]1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,1,0
CC(C)(C)NC(=O)[C@@H]1CN(CC[NH+]1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,1,0
CC(C)(C1=CC=C(C=C1)C(CCC[NH+]2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)[O-],1,0
CC(C)(CC1=CC=C(C=C1)Cl)[NH3+],1,0
CC(C)(CC1=CC=CC=C1)[NH2+]C,1,0
CC(C)(CC1=CC=CC=C1)[NH3+],1,0
CC(C)(CO)[C@H](C(=O)NCCC(=O)[O-])O,1,0
CC(C)(CO)[C@H](C(=O)NCCCO)O,1,0
CC(C)[NH+]=C(N)[NH+]=C(N)NC1=CC=C(C=C1)Cl,1,0
CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,1,0
CC(C)[C@@H](C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)[NH3+],1,0
CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)[NH3+],1,0
CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N,0,1
CC(C)[C@@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)[NH3+],1,0
CC(C)[C@]1(CC(=NO1)C2=NC=CC3=CC=CC=C32)C(=O)N[C@H]4CC(=O)O[C@@]4(CF)O,0,1
CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C,1,0
CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,1,0
CC(C)[N+]1([C@@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,1,0
CC(C)[NH+](CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,1,0
CC(C)[NH2+]C(C)CC1=CC=C(C=C1)[123I],1,0
CC(C)[NH2+]C[C@@H](COC1=CC=C(C=C1)CCOCC2CC2)O,1,0
CC(C)[NH2+]CC(C1=CC(=CC(=C1)O)O)O,1,0
CC(C)[NH2+]CC(C1=CC(=C(C=C1)O)O)O,1,0
CC(C)[NH2+]CC(C1=CC=C(C=C1)NS(=O)(=O)C)O,1,0
CC(C)[NH2+]CC(COC1=CC=C(C=C1)CC(=O)N)O,1,0
CC(C)[NH2+]CC(COC1=CC=C(C=C1)CCC(=O)OC)O,1,0
CC(C)[NH2+]CC(COC1=CC=C(C=C1)CCOC)O,1,0
CC(C)[NH2+]CC(COC1=CC=C(C=C1)CCOCC2CC2)O,1,0
CC(C)[NH2+]CC(COC1=CC=C(C=C1)COCCOC(C)C)O,1,0
CC(C)[NH2+]CC(COC1=CC=CC2=C1C=CN2)O,1,0
CC(C)[NH2+]CC(COC1=CC=CC2=CC=CC=C21)O,1,0
CC(C)[NH2+]CC(COC1=CC=CC=C1OCC=C)O,1,0
CC(C)[NH2+]CC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,1,0
CC(C)[NH2+]CCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,1,0
CC(C)C(CCC[NH+](C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,1,0
CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,1,0
CC(C)C(=O)OC(C)OC(=O)NCC1(CCCCC1)CC(=O)[O-],1,0
CC(C)C(=O)OC1=C(C=C(C=C1)CO)[C@H](CC[NH+](C(C)C)C(C)C)C2=CC=CC=C2,1,0
CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,1,0
CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)[O-])N,1,0
CC(C)C1=C(C(=CC=C1)C(C)C)NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],1,0
CC(C)C1=C(C(=CC=C1)C(C)C)O,1,0
CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)([O-])[O-],1,0
CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,1,0
CC(C)C[C@@H](C(=O)N[C@@H](CCC[NH+]=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N)NC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,1,0
CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,0,1
CC(C)C[C@@H](CC(=O)[O-])C[NH3+],1,0
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4C[NH+]([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,1,0
CC(C)CC(C(=O)NC(CCC[NH+]=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,1,0
CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)[NH+](C)C,1,0
CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,1,0
CC(C)CC1C[NH+]2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,1,0
CC(C)CC1=CC=C(C=C1)C(C)C(=O)[O-],1,0
CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,1,0
CC(C)CNCC1=CC=C(C=C1)C2=CC=CC=C2S(=O)(=O)N3CCCC3,0,1
CC(C)COC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,1,0
CC(C)NC(=O)C1=CC=C(C=C1)CNNC,1,0
CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,1,0
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,0,1
CC(C)O,1,0
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1,0
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O,1,0
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O,1,0
CC(C)OC(=O)OC(C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CSC(=N3)N)COC,1,0
CC(C)OP(=O)(OC(C)C)F,1,0
CC(C12CC3CC(C1)CC(C3)C2)[NH3+],1,0
CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCC[NH3+])CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)[NH3+])C(=O)NC(CO)C(C)O)O,1,0
CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)[O-],1,0
CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)[O-],1,0
CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)[O-],1,0
CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)[O-],1,0
CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCC[NH+](C)C,1,0
CC(C[N+](C)(C)C)OC(=O)C,1,0
CC(C[N+](C)(C)C)OC(=O)N,1,0
CC(C[NH2+]C1CCCCC1)OC(=O)C2=CC=CC=C2,1,0
CC(CC1=CC=C(C=C1)O)[NH3+],1,0
CC(CC1=CC=C(C=C1)OC)[NH2+]CC(C2=CC(=C(C=C2)O)NC=O)O,1,0
CC(CC1=CC2=C(C=C1)OCO2)[NH2+]CC(C3=CC(=C(C=C3)O)O)O,1,0
CC(CC1=CC=CC=C1)[NH+](C)CC2=CC=CC=C2,1,0
CC(CC1=CC=CC=C1)[NH2+]C,1,0
CC(CC1=CC=CC=C1)[NH3+],1,0
CC(CCC1=CC=C(C=C1)O)[NH2+]CCC2=CC(=C(C=C2)O)O,1,0
CC(CCC1=CC=CC=C1)[NH2+]CC(C2=CC(=C(C=C2)O)C(=O)N)O,1,0
CC(CCC[NH3+])NC1=C2C(=CC(=C1)OC)C=CC=N2,1,0
CC(CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)[O-],1,0
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)C[NH+](C)C,1,0
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)[NH+](C)C,1,0
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)C[NH+](C)C,1,0
CC(CN1CC[NH+](CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O,1,0
CC(COC1=CC=CC=C1)[NH+](CCCl)CC2=CC=CC=C2,1,0
CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,1,0
CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],1,0
CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)OC(=O)C,1,0
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C,1,0
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1,0
CC(=NS(=O)(=O)C1=CC=C(C=C1)N)[O-],1,0
CC(=O)[O-],1,0
CC(=O)C1=CC(=C(C=C1)OCCC[NH+]2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,1,0
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=NC2CCCCC2)[O-],1,0
CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCC[NH+]4CCC(CC4)CCO,1,0
CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CC[NH+](CC4)CCO,1,0
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-],1,0
