smiles_std,logSolubility
CN(C)C(=O)N(C)C,0.94
CC1=CC(=C(C=C1C)C)C,-4.59
CCOP(=S)(N1C(=O)C2=CC=CC=C2C1=O)OCC,-3.35
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O,-3.59
CCCl,-1.06
CC1=CC(=C(C=C1NC(=O)C)NS(=O)(=O)C(F)(F)F)C,-3.24
C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,-3.46
CC/C=C\C,-2.54
C1CCCC2(CCC1)C(=O)NC(=O)NC2=O,-2.982
CC(C)(C)C1=CC(=CC(=C1)OC(=O)NC)C(C)(C)C,-4.24
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,-3.62
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,-3.12
CCCCCCCCCCCCCCCCCCCC,-8.172
C1=CC=C(C=C1)NNC2=CC=CC=C2,-2.92
C1=CNC=CC1=O,1.02
C(=C\Cl)\Cl,-1.3
CC1CCCC1,-3.3
CC(C)CC(C)O,-0.8
CC1=CC2=C(C=C1)OC3=C(C=C(C=C3)N)N(C2=O)C,-3.928
CC(C)(C)CO,-0.4
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,-3.61
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,-2.461
CC=C,-1.08
CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2,-4.632
C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O,-5.19
CCCCCCC(C)O,-2.09
CC1=C(S(=O)(=O)CCO1)C(=O)NC2=CC=CC=C2,-2.281
CCCCC1=CC=CC=C1,-4.06
COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,-6.237
C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,-3.451
CC(C)COC(=O)C,-1.21
CC(C)C(C)(C)C,-4.36
C1=CC(=C(C(=C1C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,-7.66
C1=CC=C(C(=C1)C#N)C#N,-2.38
CC1=CC(=CC=C1)[N+](=O)[O-],-2.44
CNC(=O)ON=C(C(=O)N(C)C)SC,0.106
CCC(C)C,-3.18
COP(=O)(OC)OC(=CCl)C1=CC(=C(C=C1Cl)Cl)Cl,-4.522
