smiles_std,logSolubility
CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,-3.2460000000000004
CCCCCCCCCCO,-3.63
CCC(C)(C)CC,-4.23
CC(C(=O)NC)SCCSP(=O)(OC)OC,1.144
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O,-3.15
CCCC=O,-0.01
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,-4.9
CCCC,-2.57
CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,-4.099
C(C(Cl)(Cl)Cl)(Cl)Cl,-2.6
CC(C)CO,0.1
CC(C)CC1=CC=CC=C1,-4.12
C(I)I,-2.34
CCCC(CCC)O,-1.4
CCCCCOC(=O)C,-1.89
C1=C(C(=C(C(=C1Cl)Cl)O)Cl)Cl,-3.37
CCCC1=CC=CC=C1,-3.37
C(C(F)(F)Cl)(F)(F)Cl,-2.74
CC=CC=O,0.32
CN(C)C(=O)N(C)C,0.94
CC1=CC(=C(C=C1C)C)C,-4.59
CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,-4.8
CCOP(=S)(N1C(=O)C2=CC=CC=C2C1=O)OCC,-3.35
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O,-3.59
CCN(CC)C(=S)SCC(=C)Cl,-3.39
CCCl,-1.06
C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,-3.46
CC/C=C\C,-2.54
CC(C)(C)C(=NOC(=O)NC)CSC,-1.62
C1CCCC2(CCC1)C(=O)NC(=O)NC2=O,-2.982
CC(C)(C)C1=CC(=CC(=C1)OC(=O)NC)C(C)(C)C,-4.24
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,-3.62
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,-3.12
CCCCCCCCCCCCCCCCCCCC,-8.172
C1=CC=C(C=C1)NNC2=CC=CC=C2,-2.92
C1=CNC=CC1=O,1.02
C(=C\Cl)\Cl,-1.3
CC1CCCC1,-3.3
CC(C)CC(C)O,-0.8
CC1=CC2=C(C=C1)OC3=C(C=C(C=C3)N)N(C2=O)C,-3.928
CC(C)(C)CO,-0.4
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,-2.461
CC=C,-1.08
C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,-3.953
CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2,-4.632
C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O,-5.19
CCCCCCC(C)O,-2.09
CC1=C(S(=O)(=O)CCO1)C(=O)NC2=CC=CC=C2,-2.281
CCCCC1=CC=CC=C1,-4.06
C1(=O)C(=O)NC(=O)N1,-0.4
CC(C)COC(=O)C,-1.21
CC(C)C(C)(C)C,-4.36
C1=CC(=C(C(=C1C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,-7.66
C1=CC=C(C(=C1)C#N)C#N,-2.38
CC1=CC(=CC=C1)[N+](=O)[O-],-2.44
C(C(F)(F)F)(Cl)Br,-1.71
CNC(=O)ON=C(C(=O)N(C)C)SC,0.106
CCSCCSP(=S)(OC)OC,-3.091
CCC(C)C,-3.18
COP(=O)(OC)OC(=CCl)C1=CC(=C(C=C1Cl)Cl)Cl,-4.522
